Airport ID,City,PageRank
12898,"Latrobe, PA",1.1338096967663638
14282,"Platinum, AK",1.1288723012734083
15855,"Westerly, RI",1.120255289204965
11027,"Clarksburg/Fairmont, WV",1.1180420935553403
10155,"Waco, TX",1.1102624400008088
13704,"Nelson Lagoon, AK",1.106203090960928
10561,"Bakersfield, CA",1.1047879449255835
11399,"Whitmore, AZ",1.0909020900636135
10558,"Scottsbluff, NE",1.0847653242652473
11001,"Avalon, CA",1.0786429515244107
13771,"Mountain View, CA",1.0718408133022328
10165,"Adak Island, AK",1.068340924516956
13184,"Saginaw/Bay City/Midland, MI",1.0680791803428793
14539,"Rockland, ME",1.0667545862862233
10006,"Kizhuyak, AK",1.065811983354304
13888,"Onion Bay, AK",1.065811983354304
10042,"Kiluda Bay, AK",1.065811983354304
12509,"Cooper Lodge, AK",1.065811983354304
11695,"Flagstaff, AZ",1.0624477255632316
13676,"Nikolai, AK",1.0606780827418854
14533,"Riverside, CA",1.0543088306295507
12402,"Hilo, HI",1.043802154007223
13579,"Mekoryuk, AK",1.0422135315046985
13203,"Macon, GA",1.038811176257131
12544,"Concord, NC",1.0179468814902717
10157,"Arcata/Eureka, CA",1.0131872972011164
11041,"Carlsbad, CA",1.011031465828034
11245,"Chisana, AK",1.010586918512273
15250,"Tatalina, AK",1.0054873189068858
11097,"Cody, WY",1.0046995978960678
14905,"Santa Maria, CA",1.000904218211778
10511,"Bryce Canyon, UT",0.99570456595092
14559,"Rampart, AK",0.9906324285143373
14270,"Port Alexander, AK",0.9864272907459942
12223,"Ashland, WV",0.986373735012365
14842,"San Angelo, TX",0.9853422853135025
13034,"Lanai, HI",0.9804953371901624
11559,"Nenana, AK",0.979671293482593
14237,"Prescott, AZ",0.9790191042641334
15599,"Kavik River, AK",0.976334027084642
12553,"Ceiba, PR",0.9760087944660618
14819,"San Juan, PR",0.9760087944660618
11953,"Gainesville, FL",0.9704052315355819
15794,"White Mountain, AK",0.9694598443315215
14875,"Saranac Lake/Lake Placid, NY",0.967289134866919
13076,"La Crosse, WI",0.9642667927519107
11123,"St. Louis, MO",0.9617384658134296
15579,"Valdez, AK",0.9617271854553091
10237,"Atka, AK",0.9528141625719588
15043,"St. Louis, MO",0.9496777394855086
10519,"Boca Raton, FL",0.9476142065854601
16428,"Marble Canyon, AZ",0.9441079880467962
15389,"Twin Falls, ID",0.9355401567833872
13388,"Mammoth Lakes, CA",0.9327129517832249
14711,"State College, PA",0.9151184970341135
13028,"Lonely, AK",0.9141799449898036
16218,"Yuma, AZ",0.901982852901678
10327,"Napa, CA",0.8962843908608521
13574,"May Creek, AK",0.8940326649205649
13564,"McCarthy, AK",0.8940326649205649
13016,"Lake Minchumina, AK",0.8888497063962735
16339,"Illinois Creek, AK",0.8888497063962735
16445,"Driggs, ID",0.8743355352489393
15504,"Utopia, AK",0.8724301669683754
11503,"Eagle, CO",0.8672640637228214
15731,"Chandalar, AK",0.863176470103812
11421,"Destin, FL",0.8629462036102526
12252,"Hydaburg, AK",0.8602787712755146
14314,"Provo, UT",0.8587041006417324
10469,"Kalamazoo, MI",0.8482570660105326
13347,"Hoolehua, HI",0.844932849509737
10938,"Central, AK",0.8425936677547673
16353,"North Kingstown, RI",0.8362266759968804
14167,"Port Moller, AK",0.8353367602271828
11980,"Grand Island, NE",0.8334946639571691
10589,"Bar Harbor, ME",0.8325839495165712
11203,"Mosinee, WI",0.8147114682961247
13540,"Burlington/Mount Vernon, WA",0.8006614730015598
14716,"Stockton, CA",0.7904392260803855
14674,"Santa Fe, NM",0.7877037438726454
10329,"Naples, FL",0.7873537058701289
11813,"Donlin Creek Mine, AK",0.7869241635161003
11641,"Fayetteville, NC",0.7665003540351463
14113,"Pocatello, ID",0.7624891282254181
11049,"College Station/Bryan, TX",0.7570812148996774
14025,"Plattsburgh, NY",0.7540997967500904
10641,"Baker, OR",0.753922268255246
11415,"Del Rio, TX",0.7512469395348077
16869,"Williston, ND",0.7469859228581959
10198,"Pittsburgh, PA",0.7391705041525463
12916,"Laconia, NH",0.7371009119813314
11577,"Erie, PA",0.7308587298182974
12956,"La Grande, OR",0.7212072306147777
12545,"New York, NY",0.7152804117021553
12156,"Helena, MT",0.7152334558752734
13117,"Livermore, CA",0.7102061804010962
15160,"Takotna, AK",0.7043438190406576
10779,"Butte, MT",0.7029221899497059
12190,"Hot Springs, AR",0.6955079581943155
13415,"Minto, AK",0.6943991430988627
15090,"Shemya, AK",0.6901769875214451
16311,"Nyac, AK",0.6887896168465693
12663,"False Pass, AK",0.6792446871263167
10146,"Albany, GA",0.6780953405036579
13731,"Newport, RI",0.6712733114231163
10647,"Cleveland, OH",0.6680093541027478
14098,"Newport News/Williamsburg, VA",0.6675303289585889
14704,"Salisbury, MD",0.6652649051254689
10996,"Chuathbaluk, AK",0.6632220850525273
12899,"North Platte, NE",0.6630783835239329
14530,"Rifle, CO",0.6630046253505647
11337,"Duluth, MN",0.6606503427292317
15383,"Lake Tahoe, CA",0.6575362773537168
11493,"Keene, NH",0.6512118632198889
12397,"Ithaca/Cortland, NY",0.6510494295461015
11335,"Del Rio, TX",0.6362998490347326
10009,"Homer, AK",0.6332208164864682
14131,"Parkersburg, WV",0.6317588295512762
11773,"Fryeburg, ME",0.6304548983225252
10268,"Waterloo, IA",0.629248504095536
10811,"Bartlesville, OK",0.6208756752108688
11938,"Gaylord, MI",0.615587252850988
12119,"Hagerstown, MD",0.6142607425916998
11111,"Columbia, MO",0.6098376144837758
14588,"Roswell, NM",0.6094115585845669
15342,"Taos, NM",0.6073824194904169
15051,"Silver City/Hurley, NM",0.605404187899896
14551,"Bornite/Ruby Creek, AK",0.5926164209807991
16894,"Healy, AK",0.5926164209807991
14952,"Springfield, IL",0.591935586957138
15427,"Chatham, MA",0.5873711888425479
14397,"Kennesaw, GA",0.5784841883269448
14150,"Pellston, MI",0.5762895402427772
11537,"Elmira/Corning, NY",0.5758465279770592
13121,"Lewisburg, WV",0.5740239654614023
11241,"Cape Romanzof, AK",0.5705106660508029
10409,"Watertown, SD",0.5697978774490959
14520,"Rhinelander, WI",0.5673494769744599
10065,"Silver Salmon Creek, AK",0.5637217582150419
10085,"Chinitna Bay, AK",0.5637217582150419
15069,"Seward, AK",0.5637217582150419
15228,"Talkeetna, AK",0.5637217582150419
11867,"Garden City, KS",0.5624766740290543
11899,"Glens Falls, NY",0.5550929038388822
11468,"Kearney, NE",0.5425064652470006
13781,"Kingston, NY",0.5391039465925807
15681,"Afognak Straits, AK",0.532980916752077
10089,"Red Fox Bay, AK",0.532980916752077
11513,"Eagle Harbor, AK",0.532980916752077
11615,"New Bedford/Fall River, MA",0.5235507233351233
11778,"Fort Smith, AR",0.5230646634725925
14236,"Paso Robles, CA",0.5210807141000747
15346,"New York, NY",0.516296227582587
14092,"Greenville, NC",0.5161846955522662
12841,"King Cove, AK",0.5143441728048767
14295,"Poulsbo, WA",0.5137826292832279
11961,"New London/Groton, CT",0.5125583090447726
12891,"Lawton/Fort Sill, OK",0.5116444164004315
13964,"North Bend/Coos Bay, OR",0.507024652321047
10654,"Beckley, WV",0.505752914476841
11036,"Chicken, AK",0.5053683843310615
13377,"Monroe, LA",0.504054461427335
14120,"Pierre, SD",0.5029734501341991
14487,"Redding, CA",0.5011583192318121
10975,"College Park, MD",0.4919144262353562
16654,"Shaw Island, WA",0.4892788359617757
11076,"Hancock/Houghton, MI",0.48591445029228686
12265,"Niagara Falls, NY",0.4844650194826399
14672,"Sacramento, CA",0.482321776312673
11376,"Chicago, IL",0.4820141156899192
10918,"Cedar City, UT",0.48062591267585947
12365,"Williamsport, PA",0.4799395609564518
12320,"Wilmington, DE",0.47381704511591505
13795,"Jacksonville/Camp Lejeune, NC",0.47243099489990525
12007,"Columbus, MS",0.47071904428873373
11898,"Grand Forks, ND",0.46962594498069776
12915,"Lake Charles, LA",0.4684530529505069
11905,"Longview, TX",0.4683810978486226
10631,"Bemidji, MN",0.46476700198311877
14769,"Sanford, ME",0.4642406459370972
14276,"Port Armstrong, AK",0.45792899356987
11092,"Moab, UT",0.45427643412571284
13111,"Cape Lisburne, AK",0.4541002576848453
16830,"Port Washington, NY",0.4403433481959373
10728,"Beaumont/Port Arthur, TX",0.4369578518099614
13554,"Maxton, NC",0.42978519257172615
16934,"Asheboro, NC",0.42978519257172615
14960,"Wichita Falls, TX",0.41945478807052566
10033,"Alpine, AK",0.41927433492295557
12244,"New Haven, CT",0.4191054048907789
11165,"Coatesville, PA",0.4174425462534721
11517,"Fairbanks, AK",0.4173213777160408
16745,"Houston, TX",0.41432155403946064
11315,"Dickinson, ND",0.40963505229162184
11675,"Fishers Island, NY",0.4063787852457712
14897,"Salmon, ID",0.4038087310369807
13453,"Indianapolis, IN",0.40253517965922386
13671,"Patuxent River, MD",0.39546001924688556
13983,"Owensboro, KY",0.39514591152363027
14853,"San Antonio, TX",0.391719138864637
15259,"Tifton, GA",0.38966424816641104
15381,"Thief River Falls, MN",0.3874784956209487
12337,"Indianapolis, IN",0.38654713898707377
15411,"Tyler, TX",0.3858287037150094
12492,"Kapalua, HI",0.3857076820549234
12511,"Joplin, MO",0.38460981071883904
13933,"Worcester, MA",0.38220412154881905
11274,"Dubuque, IA",0.3800525784025563
13139,"Lynchburg, VA",0.3787899125852088
11587,"Escanaba, MI",0.37832804644761714
13459,"Marquette, MI",0.3769153703304183
13958,"Columbus, OH",0.37586243279760895
11471,"Eau Claire, WI",0.37210802047597236
15454,"Quincy, IL",0.37140395449036656
13151,"Lawrenceville, GA",0.36992529868213864
13032,"Lancaster, PA",0.369374818728241
10670,"Belmar/Farmingdale, NJ",0.3691537772265277
11512,"Cape Newenham, AK",0.368796007938636
15054,"Statesville, NC",0.36802467964689367
11617,"New Bern/Morehead/Beaufort, NC",0.36796102277819304
13984,"Norwood, MA",0.3670611295385112
14488,"Reading, PA",0.3670611295385112
15211,"Oklahoma City, OK",0.36554296184660934
15779,"Philadelphia, PA",0.3653928843942732
12587,"Portland, TN",0.35604898459499046
14543,"Rock Springs, WY",0.3551223936142826
14648,"Rutland, VT",0.3511046089529477
16915,"Clinton, MO",0.34991863818465396
15401,"Texarkana, AR",0.34598326865520684
10819,"Bowling Green, KY",0.3451225510593058
13424,"Modesto, CA",0.34474630764480635
12944,"Lewiston/Auburn, ME",0.34415294852969525
11456,"Danbury, CT",0.3422440354221073
14467,"Roseburg, OR",0.342065272334853
11714,"Fort Myers, FL",0.3417632990070809
14812,"Sheridan, WY",0.3393458609823556
13587,"Marana, AZ",0.33768795099967236
13024,"Klamath Falls, OR",0.3362349171130128
15398,"Horseshoe Bay, TX",0.3332008648209914
15548,"Leesburg, VA",0.33249422038728615
15220,"Tacoma, WA",0.3316532765040137
11862,"Great Barrington, MA",0.32921801576852716
12207,"Harrison, AR",0.32711054637824705
11531,"El Dorado, AR",0.32711054637824705
11327,"Delta Junction, AK",0.3238853818850829
15325,"Thermal, CA",0.3188467746159367
13543,"Marion/Herrin, IL",0.3178438131813956
14182,"Philadelphia, PA",0.31757646167594783
11865,"Gillette, WY",0.3158816419150613
10780,"Butler, PA",0.3137349697276309
11711,"Farmington, NM",0.31230885885698845
13439,"Miami, FL",0.3099810573478793
11086,"Chino, CA",0.30977710119641994
10562,"Mobile, AL",0.30772659651228745
14318,"Oklahoma City, OK",0.30727660237486437
14231,"Presque Isle/Houlton, ME",0.30511066332554015
10543,"Benton Harbor/St. Joseph, MI",0.3040282430062612
13501,"Marathon, FL",0.3019750120939429
11470,"Wenatchee, WA",0.2985088110759753
13484,"Muscle Shoals, AL",0.29737251010412846
12888,"Laramie, WY",0.2970759410571061
15897,"West Yellowstone, MT",0.29682659306094406
10933,"Chicopee Falls, MA",0.29677023242074163
16720,"Fairbanks1, AK",0.29638313556532464
10040,"Pogo Mines, AK",0.29638313556532464
10031,"Kantishna, AK",0.29638313556532464
12396,"Wisconsin Rapids, WI",0.2954262828534276
13418,"Manassas, VA",0.29522879525720847
13546,"Moses Lake, WA",0.2901375662339231
15048,"Sioux City, IA",0.2899335323362357
11058,"Columbus, IN",0.28914655817129065
13127,"Lewiston, ID",0.28901042200421745
13490,"Massena, NY",0.28858778667050056
13829,"Ogden, UT",0.28730289576866924
10141,"Aberdeen, SD",0.28673636435027366
14877,"Salina, KS",0.28663345547213864
10361,"Watertown, NY",0.28579029722142557
11288,"Decatur, IL",0.2852458903043075
13194,"Merced, CA",0.28490460640459336
11447,"Devils Lake, ND",0.28305305190929847
12335,"Iron Mountain/Kingsfd, MI",0.2817667466034612
11429,"Shreveport, LA",0.27708892161082793
14255,"Pittsfield, MA",0.2759927622598508
15707,"Stehekin, WA",0.2756937337056132
11013,"Sault Ste. Marie, MI",0.27501318109258927
11303,"Douglas, WY",0.2746706861345497
10930,"Crescent City, CA",0.27414984164322875
12247,"Hayward, CA",0.2731277576033223
10039,"Ivotuk, AK",0.27070989927286304
12519,"Jamestown, ND",0.2696303542252251
12149,"Hickory, NC",0.2669923035132646
11510,"Eagle River, WI",0.26383601513019567
15177,"Telluride, CO",0.2624654830563544
15570,"Victorville, CA",0.2589847471153648
13338,"Toms River, NJ",0.2586388179246621
11790,"Atlanta, GA",0.2557361402096343
15700,"Katmai Lodge, AK",0.2524613498176681
11825,"Farewell, AK",0.2524613498176681
13292,"Minchumina, AK",0.2524613498176681
13058,"Pickens, SC",0.25018122616254945
14212,"Poughkeepsie, NY",0.24621088693945753
13109,"Kalaupapa, HI",0.24595763982811325
13674,"Brunswick, ME",0.24489024629817485
11375,"Dover, DE",0.24305995158246818
15458,"Ukiah, CA",0.24196231154166956
12165,"Homeshore, AK",0.24137554515778661
12716,"Ekuk, AK",0.23682516156484884
15881,"Wasilla, AK",0.23682516156484884
16680,"Canandaigua, NY",0.23465227848511322
14553,"Rome, NY",0.23344157611057786
16935,"Willoughby, OH",0.23209721952590892
14465,"Dallas/Fort Worth, TX",0.22993459768127017
15374,"Tupelo, MS",0.22304502048085242
15153,"Tuscaloosa, AL",0.22300025068306698
10171,"Dallas, TX",0.21920762305763544
15534,"Lorain/Elyria, OH",0.21753444124129911
11050,"Port Angeles, WA",0.21719380644317457
14871,"Salem, OR",0.21623876327035862
16929,"Deer Park, AK",0.21435353048774275
15138,"Fort Leonard Wood, MO",0.21369024145101792
11931,"Greenville, MS",0.2128264159824467
13192,"Sacramento, CA",0.21068292510649744
12902,"Liberal, KS",0.2097202378448454
10910,"Concord, CA",0.20917575017515924
15628,"Vero Beach, FL",0.20743070329452104
11085,"Carlsbad, NM",0.20649768635307747
14222,"Pago Pago, TT",0.20566522207933063
14572,"Renton, WA",0.20432684052919445
14792,"Sugar Land, TX",0.20432240263985063
13890,"Newport, OR",0.20339665608431887
12132,"Lake Havasu City, AZ",0.20312441372973258
13785,"Yuma, AZ",0.20312441372973258
14965,"Santa Ynez, CA",0.20292023652702162
15525,"Petaluma, CA",0.20292023652702162
15074,"Stillwater, OK",0.20260781148404094
10577,"Binghamton, NY",0.20249218477211997
11725,"Fort Dodge, IA",0.20150338154414735
15842,"Fort Dix, NJ",0.20124091638358438
10950,"Cortez, CO",0.20112356667226272
11789,"Dallas/Fort Worth, TX",0.2010091875204608
15498,"Heber, UT",0.19913403426941848
14044,"Princeton, NJ",0.19913403426941848
10010,"Hudson, NY",0.19913403426941848
10643,"Branson, MO",0.19912271961479283
12012,"Gunnison, CO",0.19805203205401725
10347,"New Iberia, LA",0.19779637527701294
12363,"El Centro, CA",0.19757809909468588
13832,"Ogdensburg, NY",0.19684729005199664
13290,"Manhattan/Ft. Riley, KS",0.19652745454390266
15607,"Valdosta, GA",0.19598851414385385
12348,"Winston-Salem, NC",0.19509609557765514
13348,"Jackson, TN",0.1949009420092515
13200,"McCook, NE",0.1933141084013691
12559,"Johnstown, PA",0.19297843390782637
14802,"Staunton, VA",0.19297843390782637
10333,"Alpena, MI",0.19072636436119825
11699,"Florence, SC",0.1906380429128709
10744,"Burlington, IA",0.19009726657735043
11198,"Corvallis, OR",0.18926774890273387
12412,"Ironwood, MI",0.18860047310065825
11441,"DuBois, PA",0.18806813081522494
10557,"Bradford, PA",0.18806813081522494
13282,"Morgantown, WV",0.18806813081522494
16925,"Malone, NY",0.18575444162549512
16764,"Fort Meade, MD",0.18575444162549512
16663,"Jeffersonville, IN",0.18575444162549512
14996,"Brunswick, GA",0.18575444162549512
14736,"San Diego, CA",0.18575444162549512
16923,"Mertarvik, AK",0.18447292904424306
10322,"Altoona, PA",0.18385695306576771
15278,"Tin City, AK",0.18343703137560294
10504,"Blue Bell, PA",0.18145653806286627
10923,"Candle, AK",0.18105942123262073
13301,"Holland, MI",0.180527760530239
12388,"Orlando, FL",0.17158100351392333
11308,"Dothan, AL",0.17045155898211192
13211,"Mason City, IA",0.16973121113119152
10630,"Broomfield, CO",0.16724819931299087
16582,"Thomson, GA",0.16701284582477957
11719,"Fort Collins/Loveland, CO",0.16680934652046622
16728,"Franklin, NC",0.16322255921214854
10965,"Cleveland, OH",0.16307003744568824
14922,"Salinas/Monterey, CA",0.15949831238289341
14810,"Shelton, WA",0.15949831238289341
10191,"Afton, WY",0.15949831238289341
10465,"Glendale, AZ",0.15949831238289341
11592,"Easton, MD",0.15949831238289341
12436,"Inyokern, CA",0.15288008174448076
11908,"Glasgow, MT",0.1505395011390717
16133,"Youngstown/Warren, OH",0.15042863896337663
12571,"Beloit/Janesville, WI",0.15042863896337663
14417,"Westminster, MD",0.14791132785551106
16540,"Belfast, ME",0.14791132785551106
13493,"Monticello, NY",0.14791132785551106
13008,"Lake Placid, NY",0.14791132785551106
10427,"Aurora, IL",0.14791132785551106
13469,"Marco Island, FL",0.14568541856274878
15640,"Vancouver, WA",0.1398786793637056
13667,"Norfolk, VA",0.13313158878182638
13968,"Anacortes, WA",0.13298811117854398
14656,"Rocky Mount, NC",0.13197187020030288
15260,"Miami, FL",0.13197187020030288
12018,"Gallup, NM",0.12188253509511138
15649,"Hanford, CA",0.11742575607962615
11430,"Denton, TX",0.11559997619400282
11233,"Cheyenne, WY",0.1115974353153513
13630,"North Kingstown, RI",0.10976099312430365
14303,"Pullman, WA",0.10867182829651237
10275,"Walla Walla, WA",0.10867182829651237
13520,"Kamuela, HI",0.10804522275614474
12174,"Hana, HI",0.10804522275614474
13949,"Oshkosh, WI",0.10597882403687602
16526,"Marshfield, MA",0.10321354083842571
10617,"Bishop, CA",0.10321184304198205
10615,"El Paso, TX",0.10286291217569056
14695,"Sheboygan, WI",0.10286291217569056
16936,"Ennis, MT",0.10262062379270537
11659,"Findlay, OH",0.10230206951989222
15045,"Fairfield, CA",0.10230206951989222
14670,"Saratoga, WY",0.10222063090197854
15601,"Visalia, CA",0.1021337041344896
14943,"Show Low, AZ",0.10163713193979138
11348,"Deming, NM",0.10163713193979138
16468,"Philadelphia, MS",0.1011480814812785
10380,"Talladega, AL",0.1004534824399624
10300,"Anderson, SC",0.10010214930870834
10731,"Brunswick, GA",0.10010214930870834
15020,"Minneapolis/St. Paul, MN",0.09965468225380289
11387,"Springfield, TN",0.09965468225380289
10925,"Chadron, NE",0.0996362848823215
10221,"Alliance, NE",0.0996362848823215
14534,"Riverton/Lander, WY",0.0996362848823215
11197,"Clovis, NM",0.0996362848823215
15582,"Vernal, UT",0.0996362848823215
10272,"Alamosa, CO",0.0996362848823215
12255,"Hays, KS",0.0996362848823215
11283,"Dodge City, KS",0.0996362848823215
14254,"Ponce, PR",0.09934673944993298
10817,"Brownwood, TX",0.09926643432467494
11525,"Elko, NV",0.09917343922475452
10414,"Augusta/Waterville, ME",0.09912596879119147
12934,"Leesburg, FL",0.09886947452056648
12177,"Hobbs, NM",0.09856559732154593
15569,"Victoria, TX",0.09856559732154593
14109,"Hattiesburg/Laurel, MS",0.09856559732154593
13241,"Meridian, MS",0.09856559732154593
11883,"Georgetown, DE",0.09831656925356833
15634,"Springfield, VT",0.09706368025488583
12128,"Hiawatha, KS",0.0964179480852939
13251,"Minden, NV",0.0964179480852939
15030,"Stuart, FL",0.09634024981609224
13450,"Montpelier/Barre, VT",0.09633633022169415
12263,"Wichita, KS",0.09614732022369835
16363,"Fernandina Beach, FL",0.0960736315262291
12312,"Wilkesboro, NC",0.0960736315262291
12661,"Key Largo, FL",0.09603621498499568
11824,"Fort Worth, TX",0.0957692055085114
13788,"Jacksonville, FL",0.09535634024416537
14006,"Paducah, KY",0.09529847387680727
10967,"Cape Girardeau, MO",0.09529847387680727
13182,"Manistee/Ludington, MI",0.09529847387680727
13344,"Muskegon, MI",0.09529847387680727
12054,"Goodyear, AZ",0.09505433733092719
12455,"Jonesboro, AR",0.09494864285039334
12375,"Kirksville, MO",0.09494864285039334
13176,"Mayaguez, PR",0.0939274500128787
12129,"Hibbing, MN",0.09345184937370114
12254,"Hayward, WI",0.09345184937370114
12343,"International Falls, MN",0.09345184937370114
10739,"Brainerd, MN",0.09345184937370114
15008,"St. Cloud, MN",0.09045535251506585
11686,"Zephyrhills, FL",0.09036218868195292
13976,"Norman, OK",0.08911377866516981
11219,"Conroe, TX",0.08911377866516981
16336,"Gasquet, CA",0.08900390620634901
14470,"Fort Jefferson, FL",0.08897251338389858
13246,"Manteo, NC",0.08892637405939152
11582,"Kerrville, TX",0.07757014701982448
12245,"Havre, MT",0.07471980096706451
14745,"Sidney, MT",0.07471980096706451
11879,"Glendive, MT",0.07471980096706451
13862,"Wolf Point, MT",0.07471980096706451
14712,"Phoenix, AZ",0.07285583632132285
12134,"Honolulu, HI",0.025078333630852472
